time, timezone, temperature, strength
2020/11/28 08:52 +0100, GMT+2, 10.5, 
2020/11/28 09:10 +0100, GMT+2, 7.5, 
2020/11/28 09:30 +0100, GMT+2, 7.4, 
2020/11/28 09:50 +0100, GMT+2, 7.7, 
2020/11/28 10:10 +0100, GMT+2, 7.6, 
2020/11/28 10:30 +0100, GMT+2, 7.6, 
2020/11/28 10:50 +0100, GMT+2, 7.6, 
2020/11/28 11:10 +0100, GMT+2, 7.6, 
2020/11/28 11:30 +0100, GMT+2, 7.6, 
2020/11/28 11:50 +0100, GMT+2, 7.6, 
2020/11/28 12:10 +0100, GMT+2, 7.8, 
2020/11/28 12:30 +0100, GMT+2, 7.8, 
2020/11/28 12:50 +0100, GMT+2, 8, 
2020/11/28 13:10 +0100, GMT+2, 8.1, 
2020/11/28 13:30 +0100, GMT+2, 8.3, 
2020/11/28 13:50 +0100, GMT+2, 8.5, 
2020/11/28 14:10 +0100, GMT+2, 8.6, 
2020/11/28 14:30 +0100, GMT+2, 8.9, 
2020/11/28 14:50 +0100, GMT+2, 9, 
2020/11/28 15:10 +0100, GMT+2, 9.2, 
2020/11/28 15:30 +0100, GMT+2, 9.3, 
2020/11/28 15:50 +0100, GMT+2, 9.4, 
2020/11/28 16:10 +0100, GMT+2, 9.4, 
2020/11/28 16:30 +0100, GMT+2, 9.5, 
2020/11/28 16:50 +0100, GMT+2, 9.5, 
2020/11/28 17:10 +0100, GMT+2, 9.5, 
2020/11/28 17:30 +0100, GMT+2, 9.5, 
2020/11/28 17:50 +0100, GMT+2, 9.4, 
2020/11/28 18:10 +0100, GMT+2, 9.4, 
2020/11/28 18:30 +0100, GMT+2, 9.3, 
2020/11/28 18:50 +0100, GMT+2, 9.3, 
2020/11/28 19:10 +0100, GMT+2, 9.3, 
2020/11/28 19:30 +0100, GMT+2, 9.3, 
2020/11/28 19:50 +0100, GMT+2, 9.2, 
2020/11/28 20:10 +0100, GMT+2, 9.2, 
2020/11/28 20:30 +0100, GMT+2, 9.1, 
2020/11/28 20:50 +0100, GMT+2, 9.1, 
2020/11/28 21:10 +0100, GMT+2, 9, 
2020/11/28 21:30 +0100, GMT+2, 9, 
2020/11/28 21:50 +0100, GMT+2, 9, 
2020/11/28 22:10 +0100, GMT+2, 9, 
2020/11/28 22:30 +0100, GMT+2, 9, 
2020/11/28 22:50 +0100, GMT+2, 8.9, 
2020/11/28 23:10 +0100, GMT+2, 8.9, 
2020/11/28 23:30 +0100, GMT+2, 8.8, 
2020/11/28 23:50 +0100, GMT+2, 8.8, 
2020/11/29 00:10 +0100, GMT+2, 8.8, 
2020/11/29 00:30 +0100, GMT+2, 8.7, 
2020/11/29 00:50 +0100, GMT+2, 8.6, 
2020/11/29 01:10 +0100, GMT+2, 8.6, 
2020/11/29 01:30 +0100, GMT+2, 8.6, 
2020/11/29 01:50 +0100, GMT+2, 8.6, 
2020/11/29 02:10 +0100, GMT+2, 8.5, 
2020/11/29 02:30 +0100, GMT+2, 8.5, 
2020/11/29 02:50 +0100, GMT+2, 8.5, 
2020/11/29 03:10 +0100, GMT+2, 8.5, 
2020/11/29 03:30 +0100, GMT+2, 8.5, 
2020/11/29 03:50 +0100, GMT+2, 8.5, 
2020/11/29 04:10 +0100, GMT+2, 8.5, 
2020/11/29 04:30 +0100, GMT+2, 8.5, 
2020/11/29 04:50 +0100, GMT+2, 8.5, 
2020/11/29 05:10 +0100, GMT+2, 8.5, 
2020/11/29 05:30 +0100, GMT+2, 8.5, 
2020/11/29 05:50 +0100, GMT+2, 8.5, 
2020/11/29 06:10 +0100, GMT+2, 8.5, 
2020/11/29 06:30 +0100, GMT+2, 8.5, 
2020/11/29 06:50 +0100, GMT+2, 8.5, 
2020/11/29 07:10 +0100, GMT+2, 8.5, 
2020/11/29 07:30 +0100, GMT+2, 8.4, 
2020/11/29 07:50 +0100, GMT+2, 8.3, 
2020/11/29 08:10 +0100, GMT+2, 8.2, 
2020/11/29 08:30 +0100, GMT+2, 8.2, 
2020/11/29 08:50 +0100, GMT+2, 8.1, 
2020/11/29 09:10 +0100, GMT+2, 8, 
2020/11/29 09:30 +0100, GMT+2, 8, 
2020/11/29 09:50 +0100, GMT+2, 8, 
2020/11/29 10:10 +0100, GMT+2, 8, 
2020/11/29 10:30 +0100, GMT+2, 7.9, 
2020/11/29 10:50 +0100, GMT+2, 7.9, 
2020/11/29 11:10 +0100, GMT+2, 7.8, 
2020/11/29 11:30 +0100, GMT+2, 7.9, 
2020/11/29 11:50 +0100, GMT+2, 8, 
2020/11/29 12:10 +0100, GMT+2, 8, 
